n_qubits,field_strength,gate_error,ansatz,depth,optimizer,num_seeds,shot_allocation_strategy,dynamic_shots_enabled,zne_enabled,mean_exact_gap,std_exact_gap,mean_filtered_exact_gap,std_filtered_exact_gap,mean_cost_standard_error,std_cost_standard_error,mean_unmitigated_cost_standard_error,std_unmitigated_cost_standard_error,mean_observable_error_l2,std_observable_error_l2,mean_filtered_observable_error_l2,std_filtered_observable_error_l2,mean_symmetry_postselection_rate,std_symmetry_postselection_rate,mean_sampled_postselection_rate,std_sampled_postselection_rate,mean_sampled_postselection_standard_error,std_sampled_postselection_standard_error,mean_mitigated_sampled_postselection_rate,std_mitigated_sampled_postselection_rate,mean_mitigated_sampled_postselection_standard_error,std_mitigated_sampled_postselection_standard_error,mean_measurement_total_standard_error,std_measurement_total_standard_error,mean_symmetry_breaking_error,std_symmetry_breaking_error,mean_physics_score,std_physics_score,mean_fidelity_to_exact,std_fidelity_to_exact,mean_execution_time,std_execution_time,mean_zne_mitigation_gain,std_zne_mitigation_gain,mean_estimated_total_shots_used,std_estimated_total_shots_used,mean_avg_shots_per_eval,std_avg_shots_per_eval,mean_transpiled_depth,std_transpiled_depth,mean_transpiled_two_qubit_gate_count,std_transpiled_two_qubit_gate_count,mean_transpiled_entangling_layer_count,std_transpiled_entangling_layer_count,mean_magnetization_x,std_magnetization_x,mean_magnetization_z,std_magnetization_z,mean_correlation_xx_mean,std_correlation_xx_mean,mean_correlation_zz_mean,std_correlation_zz_mean,mean_connected_correlation_xx_mean,std_connected_correlation_xx_mean,mean_connected_correlation_zz_mean,std_connected_correlation_zz_mean,mean_energy_variance,std_energy_variance,mean_energy_stddev,std_energy_stddev,mean_relative_energy_stddev,std_relative_energy_stddev,mean_half_chain_entropy,std_half_chain_entropy,mean_gap_improvement
4,0.5,0.0,hardware_efficient,1,COBYLA,1,equal,False,False,0.9066215806811004,0.0,0.6226607256068513,0.0,,,,,0.17231553502708133,0.0,0.15576514522287946,0.0,0.7702863554970892,0.0,0.7734375,0.0,0.03699999298920436,0.0,0.7734375,0.0,0.03699999298920436,0.0,,,0.2297136445029107,0.0,1.1210293009183925,0.0,0.6007790289962947,0.0,0.08355832099914551,0.0,0.0,0.0,,,,,7.0,0.0,3.0,0.0,3.0,0.0,0.1447413197203359,0.0,-0.015455699218924271,0.0,0.29329960518045284,0.0,0.7436432895954372,0.0,0.27152760823100075,0.0,0.7450408982038207,0.0,2.110423686649125,0.0,1.4527297362720724,0.0,0.5763857033442569,0.0,0.8220362244654117,0.0,0.2839608550742492
4,0.5,0.0,problem_inspired,1,COBYLA,1,equal,False,False,1.5030702978954853,0.0,1.5030702978954846,0.0,,,,,0.36602570808839485,0.0,0.3660257080883948,0.0,0.9999999999999996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,2.220446049250313e-16,0.0,1.5945767249175837,0.0,0.45532278719672864,0.0,0.02834796905517578,0.0,0.0,0.0,,,,,7.0,0.0,6.0,0.0,5.0,0.0,0.1385590760813344,0.0,0.0,0.0,-0.19558545807617672,0.0,0.5489485462833099,0.0,-0.13398650620253394,0.0,0.54894854628331,0.0,2.1757746345787017,0.0,1.4750507227138672,0.0,0.7666728082951786,0.0,1.085340297856399,0.0,6.661338147750939e-16
4,0.5,0.0,symmetry_preserving,1,COBYLA,1,equal,False,False,0.7952460412715112,0.0,0.7952460412715094,0.0,,,,,0.15701990744885383,0.0,0.15701990744885372,0.0,0.9999999999999993,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,3.3306690738754696e-16,0.0,0.8345010181337236,0.0,0.7135043805403741,0.0,0.044760704040527344,0.0,0.0,0.0,,,,,5.0,0.0,3.0,0.0,3.0,0.0,0.5230443107041206,0.0,0.0,0.0,0.4162143895377543,0.0,0.5285664754094438,0.0,0.2525208853865378,0.0,0.5285664754094438,0.0,1.8568555120307755,0.0,1.3626648568267898,0.0,0.5177715044532196,0.0,0.9203067122378475,0.0,1.7763568394002505e-15
4,0.5,0.005,hardware_efficient,1,COBYLA,1,equal,False,False,1.2144264875587139,0.0,0.8782934721024476,0.0,0.03860882484889974,0.0,0.03860882484889974,0.0,0.2038306921429949,0.0,0.16929534812218883,0.0,0.7123112929822387,0.0,0.734375,0.0,0.03903807830333337,0.0,0.734375,0.0,0.03903807830333337,0.0,0.03860882484889974,0.0,0.28768870701776106,0.0,1.495994723168517,0.0,0.503028883527069,0.0,1.1209728717803955,0.0,0.0,0.0,73728.0,0.0,4096.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,0.12805587823221293,0.0,-0.01474957764980904,0.0,0.24779595886922046,0.0,0.6521652816283147,0.0,0.23100788607152412,0.0,0.6534590411788989,0.0,2.737103733932578,0.0,1.6544194552569123,0.0,0.7477238414294319,0.0,1.218198953945351,0.0,0.3361330154562663
4,0.5,0.005,problem_inspired,1,COBYLA,1,equal,False,False,2.123542599340148,0.0,1.9750024035445861,0.0,0.03951397959998181,0.0,0.03951397959998181,0.0,0.4383501053585279,0.0,0.4415221592936342,0.0,0.8431530539053083,0.0,0.859375,0.0,0.03072682172373491,0.0,0.859375,0.0,0.03072682172373491,0.0,0.03951397959998181,0.0,0.15684694609469063,0.0,2.3990768355573757,0.0,0.3174405247440145,0.0,0.9813687801361084,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,0.11754902713114077,0.0,0.005653210327255964,0.0,-0.252797681705096,0.0,0.35613114510188465,0.0,-0.1565796925566683,0.0,0.35609309189111865,0.0,3.333421466011223,0.0,1.825765994318884,0.0,1.4006735056813182,0.0,1.312279286764147,0.0,0.1485401957955621
4,0.5,0.005,symmetry_preserving,1,COBYLA,1,equal,False,False,0.9960380294258155,0.0,0.8590474549204377,0.0,0.03867052488607319,0.0,0.03867052488607319,0.0,0.17679508860208284,0.0,0.16266173133369144,0.0,0.9036821781737157,0.0,0.8515625,0.0,0.031424986151765796,0.0,0.8515625,0.0,0.031424986151765796,0.0,0.03867052488607319,0.0,0.0963178218262844,0.0,1.0923485314064292,0.0,0.6285904036020021,0.0,0.99021315574646,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.48960485665693443,0.0,0.003754156232035271,0.0,0.3745126636370758,0.0,0.4839287820561332,0.0,0.2205920781542159,0.0,0.4839124327495547,0.0,2.276919804266246,0.0,1.5089465876121149,0.0,0.6207112437415784,0.0,1.1255969394298968,0.0,0.13699057450537788
4,0.5,0.01,hardware_efficient,1,COBYLA,1,equal,False,False,1.4646093003033958,0.0,1.1135603838285975,0.0,0.040925658136258904,0.0,0.040925658136258904,0.0,0.23458489842787827,0.0,0.1891555758627797,0.0,0.6695832982243125,0.0,0.6796875,0.0,0.041241703933161476,0.0,0.6796875,0.0,0.041241703933161476,0.0,0.040925658136258904,0.0,0.3304167017756884,0.0,1.8216826813456692,0.0,0.42882582566443694,0.0,1.0005898475646973,0.0,0.0,0.0,73728.0,0.0,4096.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,0.11475244977316992,0.0,-0.015023110118830861,0.0,0.2117158180521207,0.0,0.5776399630194494,0.0,0.19846684315650756,0.0,0.5787753466398015,0.0,3.1542697648363487,0.0,1.7760263975618011,0.0,0.9050162879488396,0.0,1.4210971254244278,0.0,0.3510489164747983
4,0.5,0.01,problem_inspired,1,COBYLA,1,equal,False,False,2.3825100996269932,0.0,2.1899041112752045,0.0,0.04173118651000088,0.0,0.04173118651000088,0.0,0.4446424144464813,0.0,0.44540744504925944,0.0,0.7382858227563569,0.0,0.75,0.0,0.038273277230987154,0.0,0.75,0.0,0.038273277230987154,0.0,0.04173118651000088,0.0,0.26171417724364493,0.0,2.824684327024809,0.0,0.2541084347336092,0.0,0.8352162837982178,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,7.0,0.0,6.0,0.0,5.0,0.0,0.13181140627310672,0.0,0.004990405332759424,0.0,-0.1970376358048507,0.0,0.26030039224495904,0.0,-0.10079378928900944,0.0,0.26027091701684574,0.0,3.641495115410412,0.0,1.9082701893103113,0.0,1.8269280637811938,0.0,1.5331151476141516,0.0,0.19260598835178877
4,0.5,0.01,symmetry_preserving,1,COBYLA,1,equal,False,False,1.219690940956113,0.0,0.994118284945471,0.0,0.04015526540269045,0.0,0.04015526540269045,0.0,0.20434310143842904,0.0,0.17718003163816828,0.0,0.829680454164232,0.0,0.7578125,0.0,0.03786620306707284,0.0,0.7578125,0.0,0.03786620306707284,0.0,0.04015526540269045,0.0,0.17031954583576941,0.0,1.3790523845265519,0.0,0.548246465600666,0.0,0.9409029483795166,0.0,0.0,0.0,61440.0,0.0,4096.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.45552247773369203,0.0,0.0036034756159191855,0.0,0.3316273993604937,0.0,0.43209939749486237,0.0,0.1969181740684567,0.0,0.43208424657589645,0.0,2.7044864354212743,0.0,1.6445322847002044,0.0,0.7450279247365972,0.0,1.2635414628730621,0.0,0.22557265601064191
4,1.0,0.0,hardware_efficient,1,COBYLA,1,equal,False,False,1.9488753354759805,0.0,1.6500393269812106,0.0,,,,,0.4368697202109317,0.0,0.43290478281698114,0.0,0.7702863554970892,0.0,0.7734375,0.0,0.03699999298920436,0.0,0.7734375,0.0,0.03699999298920436,0.0,,,0.2297136445029107,0.0,2.2176928116912773,0.0,0.458888764629558,0.0,0.1515200138092041,0.0,0.0,0.0,,,,,7.0,0.0,3.0,0.0,3.0,0.0,0.1447413197203359,0.0,-0.015455699218924271,0.0,0.29329960518045284,0.0,0.7436432895954372,0.0,0.27152760823100075,0.0,0.7450408982038207,0.0,5.73183076784068,0.0,2.394124217295477,0.0,0.8520332935848911,0.0,0.8220362244654117,0.0,0.2988360084947699
